TERM,TERM_DESC,SUBJ,NUMB,class,CRN,INSTRUCTOR,AP,A,AM,BP,B,BM,CP,C,CM,DP,D,DM,F,P,N,OTHER,W,TOT_NON_W,atot,btot,ctot,dtot,ftot,tot,aprec,bprec,cprec,dprec,fprec,is_faculty
201302,Winter 2014,MATH,251,MATH251,24908,"Nemirovskaya, Maria",2,2,0,6,2,3,5,2,2,2,0,0,1,1,1,0,4,29,4,11,9,2,1,27,14.81481481,40.74074074,33.33333333,7.407407407,3.703703704,0
201302,Winter 2014,MATH,251,MATH251,24909,"Nemirovskaya, Maria",0,4,2,4,2,1,3,3,3,0,3,0,3,2,1,0,2,31,6,7,9,3,3,28,21.42857143,25,32.14285714,10.71428571,10.71428571,0
201302,Winter 2014,MATH,251,MATH251,24910,"Thorenson, Jennifer Rae",2,7,1,6,1,1,3,3,2,0,2,0,2,0,4,0,2,34,10,8,8,2,2,30,33.33333333,26.66666667,26.66666667,6.666666667,6.666666667,0
201302,Winter 2014,MATH,251,MATH251,24911,"Howell, Nicholas Lerner",1,0,2,1,2,4,0,4,1,2,1,0,6,1,3,1,6,29,3,7,5,3,6,24,12.5,29.16666667,20.83333333,12.5,25,0
201302,Winter 2014,MATH,251,MATH251,24912,"Wang, Hao",2,3,3,4,4,1,1,0,3,1,2,0,6,0,3,0,3,33,8,9,4,3,6,30,26.66666667,30,13.33333333,10,20,0
201302,Winter 2014,MATH,251,MATH251,24913,"Vaaler, Jeffrey D.",2,2,8,2,5,3,3,0,0,0,0,0,6,0,2,0,0,33,12,10,3,0,6,31,38.70967742,32.25806452,9.677419355,0,19.35483871,0
201302,Winter 2014,MATH,251,MATH251,24914,"Wu, Haotian",2,1,4,0,5,3,3,4,0,0,2,0,2,0,2,0,2,28,7,8,7,2,2,26,26.92307692,30.76923077,26.92307692,7.692307692,7.692307692,0
201302,Winter 2014,MATH,251,MATH251,24915,"Schultz, Patrick Michael",3,5,3,3,4,6,2,4,1,0,0,0,0,0,2,0,4,33,11,13,7,0,0,31,35.48387097,41.93548387,22.58064516,0,0,0
201302,Winter 2014,MATH,251,MATH251,24917,"Huang, Zhanwen",2,6,1,2,2,5,1,4,0,0,1,2,6,0,2,0,2,34,9,9,5,3,6,32,28.125,28.125,15.625,9.375,18.75,0
201302,Winter 2014,MATH,251,MATH251,27215,"Davidson, Nick Jon",5,8,5,3,1,0,0,1,2,6,0,0,1,0,4,0,0,36,18,4,3,6,1,32,56.25,12.5,9.375,18.75,3.125,0
201303,Spring 2014,MATH,251,MATH251,36192,"Kazaras, Demetre Peter",2,4,1,1,6,1,4,4,1,0,1,1,2,0,2,0,3,30,7,8,9,2,2,28,25,28.57142857,32.14285714,7.142857143,7.142857143,0
201303,Spring 2014,MATH,251,MATH251,36193,"Layne, Adam N.",0,2,1,2,1,3,1,0,2,1,1,0,1,1,0,0,2,16,3,6,3,2,1,15,20,40,20,13.33333333,6.666666667,0
201303,Spring 2014,MATH,251,MATH251,36194,"Davidson, Nick Jon",5,1,0,3,3,2,2,1,2,3,1,0,2,0,0,0,1,25,6,8,5,4,2,25,24,32,20,16,8,0
201303,Spring 2014,MATH,251,MATH251,36196,"Muth, Robert W.",1,5,1,3,9,0,4,5,1,1,2,0,3,0,0,0,1,35,7,12,10,3,3,35,20,34.28571429,28.57142857,8.571428571,8.571428571,0
201303,Spring 2014,MATH,251,MATH251,36197,"Muth, Robert W.",3,4,3,1,3,1,1,3,1,0,6,0,2,0,5,0,3,33,10,5,5,6,2,28,35.71428571,17.85714286,17.85714286,21.42857143,7.142857143,0
201303,Spring 2014,MATH,251,MATH251,36198,"Cornelis, Benjamin Loffswold",0,4,3,1,12,1,1,2,1,0,3,0,2,1,3,0,2,34,7,14,4,3,2,30,23.33333333,46.66666667,13.33333333,10,6.666666667,0
201303,Spring 2014,MATH,251,MATH251,36199,"Wang, Hao",2,3,2,0,3,4,1,4,8,0,0,1,1,0,4,0,4,33,7,7,13,1,1,29,24.13793103,24.13793103,44.82758621,3.448275862,3.448275862,0
201303,Spring 2014,MATH,251,MATH251,36200,"Kutler, Max Benjamin",2,5,3,5,3,3,0,2,1,0,0,0,1,0,2,0,2,27,10,11,3,0,1,25,40,44,12,0,4,0
201303,Spring 2014,MATH,251,MATH251,36201,"Merrill, Leanne E.",2,2,3,1,9,1,3,5,0,0,2,0,2,0,2,0,2,32,7,11,8,2,2,30,23.33333333,36.66666667,26.66666667,6.666666667,6.666666667,0
201303,Spring 2014,MATH,251,MATH251,36202,"Kutler, Max Benjamin",6,1,5,0,4,4,4,2,0,0,0,0,0,0,3,0,2,29,12,8,6,0,0,26,46.15384615,30.76923077,23.07692308,0,0,0
201303,Spring 2014,MATH,251,MATH251,36203,"Gelaki, Shlomo",0,3,2,1,7,2,2,5,1,0,2,0,2,0,5,0,2,32,5,10,8,2,2,27,18.51851852,37.03703704,29.62962963,7.407407407,7.407407407,0
201303,Spring 2014,MATH,251,MATH251,36204,"Howell, Nicholas Lerner",3,1,4,2,5,1,3,3,2,1,0,0,4,2,4,0,0,35,8,8,8,1,4,29,27.5862069,27.5862069,27.5862069,3.448275862,13.79310345,0
201303,Spring 2014,MATH,251,MATH251,36205,"Howell, Nicholas Lerner",2,3,4,2,5,3,0,2,0,1,1,0,5,0,1,0,7,29,9,10,2,2,5,28,32.14285714,35.71428571,7.142857143,7.142857143,17.85714286,0
201303,Spring 2014,MATH,251,MATH251,38778,"Steinberg, David Julian",2,1,1,2,2,1,1,0,0,0,0,0,8,0,0,0,3,18,4,5,1,0,8,18,22.22222222,27.77777778,5.555555556,0,44.44444444,0
201303,Spring 2014,MATH,251,MATH251,39829,"Pazdan-Siudeja, Liliana Anna",1,2,7,3,2,2,1,2,5,0,2,0,1,0,4,0,4,32,10,7,8,2,1,28,35.71428571,25,28.57142857,7.142857143,3.571428571,0
201303,Spring 2014,MATH,251,MATH251,39929,"VanDevanter, Travis Conner",1,5,0,1,4,1,0,4,0,0,2,0,2,0,2,0,4,22,6,6,4,2,2,20,30,30,20,10,10,0
201304,Summer 2014,MATH,251,MATH251,46947,"Cornelis, Benjamin Loffswold",0,1,2,0,2,3,0,3,0,1,0,1,4,1,2,0,3,20,3,5,3,2,4,17,17.64705882,29.41176471,17.64705882,11.76470588,23.52941176,0
201304,Summer 2014,MATH,251,MATH251,46948,"Dugger, Daniel K.",1,9,3,3,3,2,3,3,5,0,0,0,1,0,0,0,2,33,13,8,11,0,1,33,39.39393939,24.24242424,33.33333333,0,3.03030303,0
201401,Fall 2014,MATH,251,MATH251,13891,"Nganou, Jean Bernard",0,7,1,2,5,1,3,9,1,0,0,0,2,0,1,0,4,32,8,8,13,0,2,31,25.80645161,25.80645161,41.93548387,0,6.451612903,0
201401,Fall 2014,MATH,251,MATH251,13892,"Perlmutter, Nathan Girard",2,6,1,0,6,0,0,5,1,0,2,1,3,2,1,0,3,30,9,6,6,3,3,27,33.33333333,22.22222222,22.22222222,11.11111111,11.11111111,0
201401,Fall 2014,MATH,251,MATH251,13893,"Nganou, Jean Bernard",2,4,3,2,3,4,2,8,0,0,2,0,3,1,2,0,1,36,9,9,10,2,3,33,27.27272727,27.27272727,30.3030303,6.060606061,9.090909091,0
201401,Fall 2014,MATH,251,MATH251,13894,"Harker, Hayden Michael",1,1,0,0,5,0,0,5,2,0,2,1,8,0,7,0,4,32,2,5,7,3,8,25,8,20,28,12,32,0
201401,Fall 2014,MATH,251,MATH251,13895,"Reid, Benjamin William",0,3,4,1,4,4,4,3,1,0,4,0,4,0,2,0,2,34,7,9,8,4,4,32,21.875,28.125,25,12.5,12.5,0
201401,Fall 2014,MATH,251,MATH251,13896,"Thorenson, Jennifer Rae",0,6,0,2,6,2,3,6,3,0,2,0,1,0,3,0,2,34,6,10,12,2,1,31,19.35483871,32.25806452,38.70967742,6.451612903,3.225806452,0
201401,Fall 2014,MATH,251,MATH251,13897,"Wang, Hao",0,4,1,2,5,4,5,1,2,0,0,0,2,0,7,0,3,33,5,11,8,0,2,26,19.23076923,42.30769231,30.76923077,0,7.692307692,0
201401,Fall 2014,MATH,251,MATH251,13898,"Montes de Oca, Gabriel Nielsen",2,1,2,4,1,2,1,3,4,1,0,4,4,0,6,0,0,35,5,7,8,5,4,29,17.24137931,24.13793103,27.5862069,17.24137931,13.79310345,0
201401,Fall 2014,MATH,251,MATH251,13899,"Tran, Trithang",2,5,5,2,4,4,3,2,2,0,2,0,2,0,0,0,2,33,12,10,7,2,2,33,36.36363636,30.3030303,21.21212121,6.060606061,6.060606061,0
201401,Fall 2014,MATH,251,MATH251,13900,"Iverson, Joseph Wallace",0,3,5,1,5,1,0,7,4,0,2,0,2,1,1,0,4,32,8,7,11,2,2,30,26.66666667,23.33333333,36.66666667,6.666666667,6.666666667,0
201401,Fall 2014,MATH,251,MATH251,13901,"Bibby, Christin Nichole",0,2,3,4,2,1,6,0,3,1,1,0,1,0,1,0,2,25,5,7,9,2,1,24,20.83333333,29.16666667,37.5,8.333333333,4.166666667,0
201401,Fall 2014,MATH,251,MATH251,13902,"Steinberg, David Julian",3,5,2,2,6,2,1,1,0,1,0,1,1,1,2,0,5,28,10,10,2,2,1,25,40,40,8,8,4,0
201401,Fall 2014,MATH,251,MATH251,13903,"Steinberg, David Julian",2,2,4,1,2,4,3,7,3,0,2,0,5,0,1,1,0,37,8,7,13,2,5,35,22.85714286,20,37.14285714,5.714285714,14.28571429,0
201401,Fall 2014,MATH,251,MATH251,16781,"May, Clover",1,3,2,2,4,3,2,4,4,0,3,0,0,0,2,1,5,31,6,9,10,3,0,28,21.42857143,32.14285714,35.71428571,10.71428571,0,0
201402,Winter 2015,MATH,251,MATH251,23676,"Merrill, Leanne E.",2,0,2,4,1,0,1,2,2,1,1,1,5,0,2,0,5,24,4,5,5,3,5,22,18.18181818,22.72727273,22.72727273,13.63636364,22.72727273,0
201402,Winter 2015,MATH,251,MATH251,23677,"Raies, Daniel Nicholas",3,11,0,2,9,0,1,6,1,0,2,0,1,0,0,0,1,36,14,11,8,2,1,36,38.88888889,30.55555556,22.22222222,5.555555556,2.777777778,0
201402,Winter 2015,MATH,251,MATH251,23678,"Pazdan-Siudeja, Liliana Anna",0,6,0,2,5,0,0,7,2,0,3,0,7,1,0,0,3,33,6,7,9,3,7,32,18.75,21.875,28.125,9.375,21.875,0
201402,Winter 2015,MATH,251,MATH251,23679,"Shahir, Bijan Yaghoubi",0,8,3,3,3,3,1,2,2,0,2,0,1,0,2,0,3,30,11,9,5,2,1,28,39.28571429,32.14285714,17.85714286,7.142857143,3.571428571,0
201402,Winter 2015,MATH,251,MATH251,23680,"Reid, Benjamin William",1,0,1,3,6,1,3,1,1,0,1,1,4,2,3,0,4,28,2,10,5,2,4,23,8.695652174,43.47826087,21.73913043,8.695652174,17.39130435,0
201402,Winter 2015,MATH,251,MATH251,23681,"Wang, Hao",0,6,0,2,4,0,4,2,4,0,3,0,4,0,4,0,4,33,6,6,10,3,4,29,20.68965517,20.68965517,34.48275862,10.34482759,13.79310345,0
201402,Winter 2015,MATH,251,MATH251,23682,"Huang, Zhanwen",4,5,3,6,0,1,3,1,2,0,2,0,0,0,2,0,3,29,12,7,6,2,0,27,44.44444444,25.92592593,22.22222222,7.407407407,0,0
201402,Winter 2015,MATH,251,MATH251,23683,"Gedeon, Katie Rose",1,4,2,4,4,1,5,2,4,3,0,0,2,0,3,0,1,35,7,9,11,3,2,32,21.875,28.125,34.375,9.375,6.25,0
201402,Winter 2015,MATH,251,MATH251,23684,"Schmidt, Karl Philip",2,1,3,5,0,2,3,3,2,0,3,0,2,0,2,0,2,28,6,7,8,3,2,26,23.07692308,26.92307692,30.76923077,11.53846154,7.692307692,0
201402,Winter 2015,MATH,251,MATH251,23685,"Drugan, Gregory Michael",0,3,3,4,3,2,3,1,2,0,2,2,9,2,0,0,1,36,6,9,6,4,9,34,17.64705882,26.47058824,17.64705882,11.76470588,26.47058824,0
201402,Winter 2015,MATH,251,MATH251,26190,"Mehl, Christopher Paul",4,4,6,1,3,2,0,4,3,0,0,0,2,0,3,0,4,32,14,6,7,0,2,29,48.27586207,20.68965517,24.13793103,0,6.896551724,0
201403,Spring 2015,MATH,251,MATH251,33651,"Harker, Hayden Michael",2,5,1,0,4,1,2,5,1,0,1,1,8,0,0,0,1,31,8,5,8,2,8,31,25.80645161,16.12903226,25.80645161,6.451612903,25.80645161,0
201403,Spring 2015,MATH,251,MATH251,33653,"Pazdan-Siudeja, Liliana Anna",0,2,1,2,3,2,3,5,1,0,5,0,4,1,4,0,0,33,3,7,9,5,4,28,10.71428571,25,32.14285714,17.85714286,14.28571429,0
201403,Spring 2015,MATH,251,MATH251,33654,"Nganou, Jean Bernard",2,4,5,2,3,0,1,2,2,0,0,1,4,1,4,0,1,31,11,5,5,1,4,26,42.30769231,19.23076923,19.23076923,3.846153846,15.38461538,0
201403,Spring 2015,MATH,251,MATH251,33655,"Hervert, Fred",0,3,3,2,2,1,4,3,3,1,1,2,1,2,1,0,0,29,6,5,10,4,1,26,23.07692308,19.23076923,38.46153846,15.38461538,3.846153846,0
201403,Spring 2015,MATH,251,MATH251,33656,"Hampton, Andrew Woroby",0,4,1,2,1,3,0,6,0,0,0,0,1,3,2,0,8,23,5,6,6,0,1,18,27.77777778,33.33333333,33.33333333,0,5.555555556,0
201403,Spring 2015,MATH,251,MATH251,33657,"Hogle, Eric King",0,3,4,1,2,2,0,4,1,0,9,0,3,2,0,0,1,31,7,5,5,9,3,29,24.13793103,17.24137931,17.24137931,31.03448276,10.34482759,0
201403,Spring 2015,MATH,251,MATH251,33658,"Wells, Jonathan Michael",3,2,0,4,5,1,0,6,0,0,3,0,2,0,5,0,1,31,5,10,6,3,2,26,19.23076923,38.46153846,23.07692308,11.53846154,7.692307692,0
201403,Spring 2015,MATH,251,MATH251,33659,"Hampton, Andrew Woroby",1,2,3,4,2,0,3,5,3,0,5,0,4,0,1,1,2,34,6,6,11,5,4,32,18.75,18.75,34.375,15.625,12.5,0
201403,Spring 2015,MATH,251,MATH251,33660,"Lester, Cynthia Ann",0,2,1,3,0,2,4,7,4,1,4,3,4,0,1,0,2,36,3,5,15,8,4,35,8.571428571,14.28571429,42.85714286,22.85714286,11.42857143,0
201403,Spring 2015,MATH,251,MATH251,33661,"Hampton, Andrew Woroby",1,2,2,2,7,2,1,3,1,0,1,0,5,1,1,0,6,29,5,11,5,1,5,27,18.51851852,40.74074074,18.51851852,3.703703704,18.51851852,0
201403,Spring 2015,MATH,251,MATH251,33662,"Hiserote, Martin Wesley",0,3,1,3,2,1,3,6,5,1,3,0,1,0,5,0,2,34,4,6,14,4,1,29,13.79310345,20.68965517,48.27586207,13.79310345,3.448275862,0
201403,Spring 2015,MATH,251,MATH251,33663,"Vaden, Leila Michelle",0,3,0,0,4,0,0,7,0,0,3,0,5,0,2,5,0,29,3,4,7,3,5,22,13.63636364,18.18181818,31.81818182,13.63636364,22.72727273,0
201403,Spring 2015,MATH,251,MATH251,33664,"Hervert, Fred",2,2,2,3,5,2,1,4,2,0,1,0,2,1,4,0,3,31,6,10,7,1,2,26,23.07692308,38.46153846,26.92307692,3.846153846,7.692307692,0
201403,Spring 2015,MATH,251,MATH251,33665,"Collett, David Loren",0,3,1,1,3,1,2,3,4,0,3,0,0,2,4,0,2,27,4,5,9,3,0,21,19.04761905,23.80952381,42.85714286,14.28571429,0,0
201403,Spring 2015,MATH,251,MATH251,37348,"Hogle, Eric King",2,2,1,0,11,1,2,1,3,0,4,0,0,0,2,0,1,29,5,12,6,4,0,27,18.51851852,44.44444444,22.22222222,14.81481481,0,0
201404,Summer 2015,MATH,251,MATH251,41385,"Nganou, Jean Bernard",3,2,5,0,2,2,0,7,2,0,1,0,3,1,3,0,0,31,10,4,9,1,3,27,37.03703704,14.81481481,33.33333333,3.703703704,11.11111111,0
201404,Summer 2015,MATH,251,MATH251,41386,"Phillips, N. Christopher",0,7,0,3,0,0,3,3,1,0,1,0,3,0,3,0,5,24,7,3,7,1,3,21,33.33333333,14.28571429,33.33333333,4.761904762,14.28571429,0
201501,Fall 2015,MATH,251,MATH251,13795,"Ellis, Alexander Palen",0,5,1,1,4,0,1,3,3,2,0,0,3,0,7,0,4,30,6,5,7,2,3,23,26.08695652,21.73913043,30.43478261,8.695652174,13.04347826,0
201501,Fall 2015,MATH,251,MATH251,13796,"Lu, Peng",1,4,2,4,2,3,2,2,2,0,1,0,4,0,3,0,5,30,7,9,6,1,4,27,25.92592593,33.33333333,22.22222222,3.703703704,14.81481481,0
201501,Fall 2015,MATH,251,MATH251,13797,"Gilkey, Peter B.",0,2,3,3,1,0,3,4,0,0,3,0,9,2,4,0,2,34,5,4,7,3,9,28,17.85714286,14.28571429,25,10.71428571,32.14285714,0
201501,Fall 2015,MATH,251,MATH251,13798,"Reid, Benjamin William",0,5,3,2,2,2,2,3,0,0,3,0,10,0,2,0,4,34,8,6,5,3,10,32,25,18.75,15.625,9.375,31.25,0
201501,Fall 2015,MATH,251,MATH251,13799,"Lester, Cynthia Ann",0,3,3,3,4,3,0,2,2,0,2,0,3,2,2,1,5,30,6,10,4,2,3,25,24,40,16,8,12,0
201501,Fall 2015,MATH,251,MATH251,13800,"Ellis, Alexander Palen",2,4,1,2,3,0,0,6,1,0,3,0,4,0,6,0,4,32,7,5,7,3,4,26,26.92307692,19.23076923,26.92307692,11.53846154,15.38461538,0
201501,Fall 2015,MATH,251,MATH251,13801,"Wang, Hao",2,2,3,5,5,3,2,4,4,0,1,0,1,1,2,0,3,35,7,13,10,1,1,32,21.875,40.625,31.25,3.125,3.125,0
201501,Fall 2015,MATH,251,MATH251,13802,"Shahir, Bijan Yaghoubi",7,4,4,1,8,1,1,1,0,0,0,0,0,1,3,0,4,31,15,10,2,0,0,27,55.55555556,37.03703704,7.407407407,0,0,0
201501,Fall 2015,MATH,251,MATH251,13803,"Drugan, Gregory Michael",0,3,4,7,5,2,3,2,1,2,0,0,2,2,1,0,2,34,7,14,6,2,2,31,22.58064516,45.16129032,19.35483871,6.451612903,6.451612903,0
201501,Fall 2015,MATH,251,MATH251,13804,"Hogle, Eric King",1,9,1,3,4,2,5,4,0,0,2,0,1,1,2,0,1,35,11,9,9,2,1,32,34.375,28.125,28.125,6.25,3.125,0
201501,Fall 2015,MATH,251,MATH251,13805,"Wells, Jonathan Michael",1,6,0,2,6,0,2,3,0,0,4,0,0,0,3,0,3,27,7,8,5,4,0,24,29.16666667,33.33333333,20.83333333,16.66666667,0,0
201501,Fall 2015,MATH,251,MATH251,13806,"Kutler, Max Benjamin",1,8,2,0,0,4,2,3,2,0,2,0,5,1,0,0,3,30,11,4,7,2,5,29,37.93103448,13.79310345,24.13793103,6.896551724,17.24137931,0
201501,Fall 2015,MATH,251,MATH251,13807,"Oh, Se-Jin",0,5,4,2,4,2,3,1,3,0,2,0,2,0,0,0,3,28,9,8,7,2,2,28,32.14285714,28.57142857,25,7.142857143,7.142857143,0
201501,Fall 2015,MATH,251,MATH251,13808,"Currey, Janelle A.",4,1,0,0,1,1,1,0,1,2,1,0,3,1,5,0,2,21,5,2,2,3,3,15,33.33333333,13.33333333,13.33333333,20,20,0
201502,Winter 2016,MATH,251,MATH251,23731,"Harker, Hayden Michael",0,3,2,2,8,2,0,5,1,1,1,1,3,1,1,0,4,31,5,12,6,3,3,29,17.24137931,41.37931034,20.68965517,10.34482759,10.34482759,0
201502,Winter 2016,MATH,251,MATH251,23732,"Harker, Hayden Michael",1,2,0,1,5,2,1,3,0,0,7,1,3,1,6,0,1,33,3,8,4,8,3,26,11.53846154,30.76923077,15.38461538,30.76923077,11.53846154,0
201502,Winter 2016,MATH,251,MATH251,23734,"Thorenson, Jennifer Rae",0,2,2,1,1,2,2,6,0,0,6,0,6,0,4,0,2,32,4,4,8,6,6,28,14.28571429,14.28571429,28.57142857,21.42857143,21.42857143,0
201502,Winter 2016,MATH,251,MATH251,23735,"Lester, Cynthia Ann",0,3,3,3,1,2,6,1,1,0,1,0,7,0,5,0,1,33,6,6,8,1,7,28,21.42857143,21.42857143,28.57142857,3.571428571,25,0
201502,Winter 2016,MATH,251,MATH251,23736,"Thorenson, Jennifer Rae",1,3,2,0,3,3,2,6,2,0,5,2,4,1,4,0,0,38,6,6,10,7,4,33,18.18181818,18.18181818,30.3030303,21.21212121,12.12121212,0
201502,Winter 2016,MATH,251,MATH251,23737,"Layne, Adam N.",0,5,8,2,2,2,2,4,0,1,3,0,1,0,2,0,5,32,13,6,6,4,1,30,43.33333333,20,20,13.33333333,3.333333333,0
201502,Winter 2016,MATH,251,MATH251,23738,"Gedeon, Katie Rose",0,7,0,0,6,0,0,6,0,0,4,0,7,0,2,2,2,34,7,6,6,4,7,30,23.33333333,20,20,13.33333333,23.33333333,0
201502,Winter 2016,MATH,251,MATH251,23739,"Hiserote, Martin Wesley",2,1,3,1,4,0,0,2,1,0,3,0,1,2,2,0,2,22,6,5,3,3,1,18,33.33333333,27.77777778,16.66666667,16.66666667,5.555555556,0
201502,Winter 2016,MATH,251,MATH251,23740,"Musyt, Jeffrey F.",1,2,3,0,3,2,1,6,5,0,1,2,4,0,3,0,3,33,6,5,12,3,4,30,20,16.66666667,40,10,13.33333333,0
201502,Winter 2016,MATH,251,MATH251,23741,"May, Clover",0,5,4,4,5,2,6,4,3,1,0,0,0,0,0,0,2,34,9,11,13,1,0,34,26.47058824,32.35294118,38.23529412,2.941176471,0,0
201502,Winter 2016,MATH,251,MATH251,26012,"Davidson, Nick Jon",1,1,5,3,1,1,2,2,3,2,0,0,0,1,3,0,4,25,7,5,7,2,0,21,33.33333333,23.80952381,33.33333333,9.523809524,0,0
201503,Spring 2016,MATH,251,MATH251,33611,"Tingey, Craig Choules",0,3,1,3,3,4,1,5,0,2,3,2,0,0,0,0,3,27,4,10,6,7,0,27,14.81481481,37.03703704,22.22222222,25.92592593,0,0
201503,Spring 2016,MATH,251,MATH251,33612,"Dyer, Benjamin Patrick",0,6,1,1,7,2,2,6,0,0,1,0,2,0,1,2,1,31,7,10,8,1,2,28,25,35.71428571,28.57142857,3.571428571,7.142857143,0
201503,Spring 2016,MATH,251,MATH251,33613,"Collett, David Loren",1,1,4,1,3,2,7,2,1,1,5,0,4,0,0,0,0,32,6,6,10,6,4,32,18.75,18.75,31.25,18.75,12.5,0
201503,Spring 2016,MATH,251,MATH251,33614,"Pazdan-Siudeja, Liliana Anna",0,4,1,0,5,2,1,8,1,0,2,1,6,0,1,0,0,32,5,7,10,3,6,31,16.12903226,22.58064516,32.25806452,9.677419355,19.35483871,0
201503,Spring 2016,MATH,251,MATH251,33615,"Wang, Hao",1,3,2,3,3,3,4,2,1,0,4,0,2,1,2,0,1,31,6,9,7,4,2,28,21.42857143,32.14285714,25,14.28571429,7.142857143,0
201503,Spring 2016,MATH,251,MATH251,33616,"Tingey, Craig Choules",9,4,2,3,2,1,0,2,2,0,0,0,2,0,3,0,2,30,15,6,4,0,2,27,55.55555556,22.22222222,14.81481481,0,7.407407407,0
201503,Spring 2016,MATH,251,MATH251,33617,"Takahashi, Ryan",0,4,0,2,12,0,0,4,2,0,7,0,4,0,1,0,2,36,4,14,6,7,4,35,11.42857143,40,17.14285714,20,11.42857143,0
201503,Spring 2016,MATH,251,MATH251,33618,"Frei, Sarah Jo",0,6,1,3,1,2,2,2,2,1,1,2,6,0,4,0,0,33,7,6,6,4,6,29,24.13793103,20.68965517,20.68965517,13.79310345,20.68965517,0
201503,Spring 2016,MATH,251,MATH251,33619,"Burdick, Bradley Lewis",0,1,2,3,5,2,1,7,1,0,1,0,0,1,6,0,1,30,3,10,9,1,0,23,13.04347826,43.47826087,39.13043478,4.347826087,0,0
201503,Spring 2016,MATH,251,MATH251,33620,"Buursma, Doeke David",2,0,0,0,2,1,1,6,2,0,0,1,8,0,6,0,2,29,2,3,9,1,8,23,8.695652174,13.04347826,39.13043478,4.347826087,34.7826087,0
201503,Spring 2016,MATH,251,MATH251,33621,"Dethier, Christophe H.",0,2,0,0,3,5,1,3,4,0,5,0,7,1,2,0,0,33,2,8,8,5,7,30,6.666666667,26.66666667,26.66666667,16.66666667,23.33333333,0
201503,Spring 2016,MATH,251,MATH251,33622,"Phillips, N. Christopher",0,3,1,2,3,1,3,0,5,1,1,2,6,0,3,0,0,31,4,6,8,4,6,28,14.28571429,21.42857143,28.57142857,14.28571429,21.42857143,0
201503,Spring 2016,MATH,251,MATH251,33623,"Wells, Jonathan Michael",1,0,0,2,0,1,0,0,1,2,0,2,11,0,3,0,3,23,1,3,1,4,11,20,5,15,5,20,55,0
201503,Spring 2016,MATH,251,MATH251,33624,"Currey, Janelle A.",2,6,1,2,3,3,1,1,0,0,2,0,4,1,0,0,3,26,9,8,2,2,4,25,36,32,8,8,16,0
201503,Spring 2016,MATH,251,MATH251,33625,"Usher, Robert Brian",0,2,1,2,3,2,0,0,3,1,1,1,3,1,5,0,2,25,3,7,3,3,3,19,15.78947368,36.84210526,15.78947368,15.78947368,15.78947368,0
201503,Spring 2016,MATH,251,MATH251,36682,"Dethier, Christophe H.",0,7,0,0,4,1,0,5,1,0,7,0,3,0,2,1,1,31,7,5,6,7,3,28,25,17.85714286,21.42857143,25,10.71428571,0
201504,Summer 2016,MATH,251,MATH251,41326,"Davidson, Nick Jon",2,3,1,1,5,2,3,3,4,0,1,0,2,1,2,0,5,30,6,8,10,1,2,27,22.22222222,29.62962963,37.03703704,3.703703704,7.407407407,0
201504,Summer 2016,MATH,251,MATH251,41327,"Nganou, Jean Bernard",2,1,0,5,2,2,1,3,2,3,2,0,1,1,1,0,3,26,3,9,6,5,1,24,12.5,37.5,25,20.83333333,4.166666667,0
201301,Fall 2013,MATH,252,MATH252,14645,"Nganou, Jean Bernard",0,3,1,1,4,2,1,3,0,0,1,0,3,1,3,0,5,23,4,7,4,1,3,19,21.05263158,36.84210526,21.05263158,5.263157895,15.78947368,0
201301,Fall 2013,MATH,252,MATH252,14646,"Chettih, Safia M.",1,3,2,2,0,2,0,5,1,1,0,1,5,1,4,0,7,28,6,4,6,2,5,23,26.08695652,17.39130435,26.08695652,8.695652174,21.73913043,0
201301,Fall 2013,MATH,252,MATH252,14647,"Ostrik, Victor Valentinovich",3,3,1,5,4,3,2,3,1,2,0,0,2,1,3,0,2,33,7,12,6,2,2,29,24.13793103,41.37931034,20.68965517,6.896551724,6.896551724,0
201301,Fall 2013,MATH,252,MATH252,14648,"Schultz, Patrick Michael",3,4,6,3,9,3,2,0,0,0,0,0,2,2,1,0,0,35,13,15,2,0,2,32,40.625,46.875,6.25,0,6.25,0
201301,Fall 2013,MATH,252,MATH252,17520,"Kutler, Max Benjamin",1,6,6,0,5,2,1,4,1,0,3,0,0,0,1,0,4,30,13,7,6,3,0,29,44.82758621,24.13793103,20.68965517,10.34482759,0,0
201301,Fall 2013,MATH,252,MATH252,17522,"Gelaki, Shlomo",1,5,1,6,5,2,2,4,2,0,0,1,1,1,3,0,1,34,7,13,8,1,1,30,23.33333333,43.33333333,26.66666667,3.333333333,3.333333333,0
201301,Fall 2013,MATH,252,MATH252,18371,"Nganou, Jean Bernard",0,2,2,2,2,1,2,1,2,0,1,0,3,2,1,0,3,21,4,5,5,1,3,18,22.22222222,27.77777778,27.77777778,5.555555556,16.66666667,0
201302,Winter 2014,MATH,252,MATH252,24918,"Warren, Micah Wayne",0,1,1,1,3,1,1,1,2,0,1,1,1,0,2,0,5,16,2,5,4,2,1,14,14.28571429,35.71428571,28.57142857,14.28571429,7.142857143,0
201302,Winter 2014,MATH,252,MATH252,24920,"Bibby, Christin Nichole",0,10,3,2,5,3,2,4,4,0,0,0,0,1,0,0,2,34,13,10,10,0,0,33,39.39393939,30.3030303,30.3030303,0,0,0
