TERM,TERM_DESC,SUBJ,NUMB,class,CRN,INSTRUCTOR,AP,A,AM,BP,B,BM,CP,C,CM,DP,D,DM,F,P,N,OTHER,W,TOT_NON_W,atot,btot,ctot,dtot,ftot,tot,aprec,bprec,cprec,dprec,fprec
201404,Summer 2015,J,340,J340,41185,"Elias, Troy Rawle Clive",2,3,3,8,10,5,4,2,1,2,0,0,0,0,0,0,0,40,8,23,7,2,0,40,20,57.5,17.5,5,0
201503,Spring 2016,J,340,J340,33013,"Elias, Troy Rawle Clive",16,4,24,27,56,45,35,33,10,13,5,2,2,0,0,0,2,272,44,128,78,20,2,272,16.17647059,47.05882353,28.67647059,7.352941176,0.735294118
201504,Summer 2016,J,340,J340,41136,"Morrison, Deborah Kauffroth",2,1,3,8,6,5,5,5,2,0,1,0,2,0,0,0,0,40,6,19,12,1,2,40,15,47.5,30,2.5,5
201301,Fall 2013,J,342,J342,18087,"Morrison, Deborah Kauffroth",2,8,22,15,13,3,2,2,3,0,0,0,0,0,0,0,0,70,32,31,7,0,0,70,45.71428571,44.28571429,10,0,0
201302,Winter 2014,J,342,J342,24429,"Morrison, Deborah Kauffroth",1,6,24,10,21,7,1,0,0,0,0,0,0,0,0,0,1,70,31,38,1,0,0,70,44.28571429,54.28571429,1.428571429,0,0
201303,Spring 2014,J,342,J342,35710,"Morrison, Deborah Kauffroth",3,17,37,22,20,8,4,3,0,0,0,0,0,0,0,0,0,114,57,50,7,0,0,114,50,43.85964912,6.140350877,0,0
201401,Fall 2014,J,342,J342,13325,"Morrison, Deborah Kauffroth",1,3,12,12,16,16,5,4,2,0,0,0,0,0,0,0,2,71,16,44,11,0,0,71,22.53521127,61.97183099,15.49295775,0,0
201402,Winter 2015,J,342,J342,23099,"Morrison, Deborah Kauffroth",0,8,33,14,8,5,3,0,0,0,0,0,0,0,0,0,1,71,41,27,3,0,0,71,57.74647887,38.02816901,4.225352113,0,0
201403,Spring 2015,J,342,J342,36838,"Morrison, Deborah Kauffroth",1,11,19,14,27,27,8,2,1,0,0,0,0,0,0,0,2,110,31,68,11,0,0,110,28.18181818,61.81818182,10,0,0
201501,Fall 2015,J,342,J342,13220,"Morrison, Deborah Kauffroth",2,14,24,5,8,3,0,0,0,0,0,0,0,0,0,1,2,57,40,16,0,0,0,56,71.42857143,28.57142857,0,0,0
201502,Winter 2016,J,342,J342,23148,"Morrison, Deborah Kauffroth",4,12,23,15,12,7,1,0,0,0,0,0,0,0,0,0,0,74,39,34,1,0,0,74,52.7027027,45.94594595,1.351351351,0,0
201503,Spring 2016,J,342,J342,33014,"Matthews, Kelli Irene",3,24,31,6,7,2,0,0,0,0,0,0,0,0,0,0,1,73,58,15,0,0,0,73,79.45205479,20.54794521,0,0,0
201301,Fall 2013,J,350,J350,14093,"Matthews, Kelli Irene",32,40,27,20,13,9,4,0,0,0,0,0,2,0,0,0,0,147,99,42,4,0,2,147,67.34693878,28.57142857,2.721088435,0,1.360544218
201302,Winter 2014,J,350,J350,24370,"Chandler, Constance Suzanne",1,11,17,16,44,18,8,5,0,0,2,2,1,0,0,0,0,125,29,78,13,4,1,125,23.2,62.4,10.4,3.2,0.8
201303,Spring 2014,J,350,J350,35628,"Kuttis, Kathryn Aileen",0,0,18,30,35,37,24,2,5,0,0,0,3,0,0,0,1,154,18,102,31,0,3,154,11.68831169,66.23376623,20.12987013,0,1.948051948
201303,Spring 2014,J,350,J350,38976,"Thompson, Esi Eduwaa",0,10,33,18,2,1,4,1,0,0,0,0,1,0,0,0,0,70,43,21,5,0,1,70,61.42857143,30,7.142857143,0,1.428571429
201304,Summer 2014,J,350,J350,46748,"Chandler, Constance Suzanne",4,6,4,3,4,11,1,0,1,0,0,0,0,0,0,0,0,34,14,18,2,0,0,34,41.17647059,52.94117647,5.882352941,0,0
201401,Fall 2014,J,350,J350,13326,"Kuttis, Kathryn Aileen",1,8,28,41,41,15,4,5,0,1,1,1,1,0,0,0,6,147,37,97,9,3,1,147,25.17006803,65.98639456,6.12244898,2.040816327,0.680272109
201401,Fall 2014,J,350,J350,16376,"Chandler, Constance Suzanne",0,9,17,19,15,5,2,3,0,0,0,0,0,0,0,0,0,70,26,39,5,0,0,70,37.14285714,55.71428571,7.142857143,0,0
201402,Winter 2015,J,350,J350,23101,"Kuttis, Kathryn Aileen",0,7,35,43,32,13,5,6,1,0,2,0,0,0,0,0,1,144,42,88,12,2,0,144,29.16666667,61.11111111,8.333333333,1.388888889,0
201403,Spring 2015,J,350,J350,33092,"Chandler, Constance Suzanne",0,2,17,37,38,30,5,3,2,1,0,0,3,0,0,0,3,138,19,105,10,1,3,138,13.76811594,76.08695652,7.246376812,0.724637681,2.173913043
201403,Spring 2015,J,350,J350,33093,"Moscato, Derek R.",0,1,4,17,22,12,9,5,1,0,1,0,1,0,0,0,0,73,5,51,15,1,1,73,6.849315068,69.8630137,20.54794521,1.369863014,1.369863014
201404,Summer 2015,J,350,J350,41186,"Chandler, Constance Suzanne",4,2,4,4,4,7,5,3,1,0,0,0,0,0,0,0,2,34,10,15,9,0,0,34,29.41176471,44.11764706,26.47058824,0,0
201501,Fall 2015,J,350,J350,13221,"Mundy, Dean Edward",0,4,13,31,53,20,14,10,4,1,0,0,2,0,0,0,2,152,17,104,28,1,2,152,11.18421053,68.42105263,18.42105263,0.657894737,1.315789474
201501,Fall 2015,J,350,J350,13222,"Mundy, Dean Edward",0,7,11,14,18,2,6,6,2,2,3,1,1,0,0,0,1,73,18,34,14,6,1,73,24.65753425,46.57534247,19.17808219,8.219178082,1.369863014
201502,Winter 2016,J,350,J350,23149,"Matthews, Kelli Irene",0,11,18,26,48,11,13,9,5,1,4,0,4,0,0,0,0,150,29,85,27,5,4,150,19.33333333,56.66666667,18,3.333333333,2.666666667
201503,Spring 2016,J,350,J350,33015,"Kuttis, Kathryn Aileen",13,29,32,10,20,17,3,4,1,1,0,0,0,0,0,0,3,130,74,47,8,1,0,130,56.92307692,36.15384615,6.153846154,0.769230769,0
201503,Spring 2016,J,350,J350,33016,"Valencia, Ricardo J.",1,2,24,18,10,4,2,1,0,0,0,0,0,0,0,0,1,62,27,32,3,0,0,62,43.5483871,51.61290323,4.838709677,0,0
201504,Summer 2016,J,350,J350,41137,"Chandler, Constance Suzanne",0,23,1,2,4,0,2,0,0,0,0,0,0,0,0,0,1,32,24,6,2,0,0,32,75,18.75,6.25,0,0
201504,Summer 2016,J,350,J350,42370,"Mitchell, John Charles",0,5,1,8,8,4,1,2,1,0,0,0,1,0,0,0,6,31,6,20,4,0,1,31,19.35483871,64.51612903,12.90322581,0,3.225806452
201301,Fall 2013,J,352,J352,18088,"Robertson, Lance Ford",0,3,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,17,7,10,0,0,0,17,41.17647059,58.82352941,0,0,0
201301,Fall 2013,J,352,J352,18089,"Mitchell, John Charles",0,3,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,16,8,8,0,0,0,16,50,50,0,0,0
201301,Fall 2013,J,352,J352,18090,"Curtin, Patricia Ann",0,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,16,6,10,0,0,0,16,37.5,62.5,0,0,0
201301,Fall 2013,J,352,J352,18091,"Harwood, Joseph Donald",0,2,1,4,2,2,2,2,0,0,0,0,0,0,0,0,1,15,3,8,4,0,0,15,20,53.33333333,26.66666667,0,0
201301,Fall 2013,J,352,J352,18092,"Kevrekian, Kathleen J.",1,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,17,10,7,0,0,0,17,58.82352941,41.17647059,0,0,0
201302,Winter 2014,J,352,J352,24416,"Harwood, Joseph Donald",1,3,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,16,13,3,0,0,0,16,81.25,18.75,0,0,0
201302,Winter 2014,J,352,J352,24417,"Robertson, Lance Ford",0,4,1,5,5,0,0,1,0,0,0,0,0,0,0,0,0,16,5,10,1,0,0,16,31.25,62.5,6.25,0,0
201302,Winter 2014,J,352,J352,24418,"Harwood, Joseph Donald",0,5,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,16,12,4,0,0,0,16,75,25,0,0,0
201303,Spring 2014,J,352,J352,35691,"Robertson, Lance Ford",0,3,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,15,9,5,1,0,0,15,60,33.33333333,6.666666667,0,0
201303,Spring 2014,J,352,J352,35692,"Curtin, Patricia Ann",0,3,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,16,11,5,0,0,0,16,68.75,31.25,0,0,0
201303,Spring 2014,J,352,J352,35693,"Kevrekian, Kathleen J.",1,3,4,3,2,2,0,0,0,0,1,0,0,0,0,0,0,16,8,7,0,1,0,16,50,43.75,0,6.25,0
201303,Spring 2014,J,352,J352,35694,"Moscato, Derek R.",5,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,2,0,0,0,16,87.5,12.5,0,0,0
201304,Summer 2014,J,352,J352,46766,"Mitchell, John Charles",0,7,2,1,4,1,0,1,0,0,0,0,0,0,0,0,0,16,9,6,1,0,0,16,56.25,37.5,6.25,0,0
201401,Fall 2014,J,352,J352,13327,"Munther, Courtney Christine Hunt",0,2,5,6,2,1,0,0,0,0,0,0,0,0,0,0,0,16,7,9,0,0,0,16,43.75,56.25,0,0,0
201401,Fall 2014,J,352,J352,13328,"Harwood, Joseph Donald",0,1,7,4,3,0,1,0,0,0,0,0,0,0,0,0,0,16,8,7,1,0,0,16,50,43.75,6.25,0,0
201401,Fall 2014,J,352,J352,13329,"Remund, David Lee",0,1,3,5,5,1,0,0,0,0,0,0,0,0,0,0,1,15,4,11,0,0,0,15,26.66666667,73.33333333,0,0,0
201401,Fall 2014,J,352,J352,13330,"Robertson, Lance Ford",0,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,14,1,0,0,0,15,93.33333333,6.666666667,0,0,0
201401,Fall 2014,J,352,J352,13331,"Thier, Kathryn Abigail",0,1,5,4,5,1,0,0,0,0,0,0,0,0,0,0,0,16,6,10,0,0,0,16,37.5,62.5,0,0,0
201401,Fall 2014,J,352,J352,17388,"Thier, Kathryn Abigail",1,1,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,14,6,7,1,0,0,14,42.85714286,50,7.142857143,0,0
201402,Winter 2015,J,352,J352,23103,"Mitchell, John Charles",0,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,1,13,6,7,0,0,0,13,46.15384615,53.84615385,0,0,0
201402,Winter 2015,J,352,J352,23104,"Harwood, Joseph Donald",0,2,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,14,3,11,0,0,0,14,21.42857143,78.57142857,0,0,0
201403,Spring 2015,J,352,J352,33094,"Mundy, Dean Edward",3,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,0,0,0,14,85.71428571,14.28571429,0,0,0
201403,Spring 2015,J,352,J352,33096,"Thier, Kathryn Abigail",0,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,14,4,10,0,0,0,14,28.57142857,71.42857143,0,0,0
201403,Spring 2015,J,352,J352,33097,"Thier, Kathryn Abigail",0,1,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,12,5,7,0,0,0,12,41.66666667,58.33333333,0,0,0
201403,Spring 2015,J,352,J352,37234,"Del Rosso, Teressa Leigh",0,0,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,16,5,11,0,0,0,16,31.25,68.75,0,0,0
201404,Summer 2015,J,352,J352,41187,"Mitchell, John Charles",3,5,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,15,10,5,0,0,0,15,66.66666667,33.33333333,0,0,0
201501,Fall 2015,J,352,J352,13223,"Munther, Courtney Christine Hunt",0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,0,0,0,11,36.36363636,63.63636364,0,0,0
201501,Fall 2015,J,352,J352,13224,"Munther, Courtney Christine Hunt",0,1,6,3,3,2,1,0,0,0,0,0,0,0,0,0,0,16,7,8,1,0,0,16,43.75,50,6.25,0,0
201501,Fall 2015,J,352,J352,13225,"Thier, Kathryn Abigail",0,0,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,16,5,10,1,0,0,16,31.25,62.5,6.25,0,0
201501,Fall 2015,J,352,J352,13226,"Robertson, Lance Ford",0,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,0,0,12,33.33333333,66.66666667,0,0,0
201501,Fall 2015,J,352,J352,13227,"Harwood, Joseph Donald",0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,15,1,0,0,0,16,93.75,6.25,0,0,0
201501,Fall 2015,J,352,J352,13228,"Mitchell, John Charles",2,5,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,16,10,6,0,0,0,16,62.5,37.5,0,0,0
201502,Winter 2016,J,352,J352,23150,"Harwood, Joseph Donald",0,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6,0,0,0,12,50,50,0,0,0
201502,Winter 2016,J,352,J352,23151,"Robertson, Lance Ford",1,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,0,0,12,33.33333333,66.66666667,0,0,0
201503,Spring 2016,J,352,J352,33017,"Mitchell, John Charles",0,4,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,15,8,7,0,0,0,15,53.33333333,46.66666667,0,0,0
201503,Spring 2016,J,352,J352,33018,"Mundy, Dean Edward",0,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,10,50,50,0,0,0
201503,Spring 2016,J,352,J352,33019,"Harwood, Joseph Donald",0,2,4,3,4,2,1,0,0,0,0,0,0,0,0,0,0,16,6,9,1,0,0,16,37.5,56.25,6.25,0,0
201503,Spring 2016,J,352,J352,33020,"Blaine, Marquis Edward",0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,15,10,4,0,0,0,14,71.42857143,28.57142857,0,0,0
201301,Fall 2013,J,361,J361,14094,"Heyamoto, Lisa Joy",0,6,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,14,7,6,1,0,0,14,50,42.85714286,7.142857143,0,0
201301,Fall 2013,J,361,J361,14095,"Saez, David",0,0,0,1,7,6,2,0,0,0,0,0,0,0,0,0,0,16,0,14,2,0,0,16,0,87.5,12.5,0,0
201301,Fall 2013,J,361,J361,14096,"McCowan, Karen N.",1,5,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,15,8,7,0,0,0,15,53.33333333,46.66666667,0,0,0
201301,Fall 2013,J,361,J361,14097,"Tallmadge, Alice Jane",0,2,6,3,2,0,2,0,0,0,0,0,1,0,0,0,0,16,8,5,2,0,1,16,50,31.25,12.5,0,6.25
201301,Fall 2013,J,361,J361,14098,"Burkey, Brant Warren",0,0,2,5,1,3,1,0,1,0,0,0,0,0,0,0,2,13,2,9,2,0,0,13,15.38461538,69.23076923,15.38461538,0,0
201301,Fall 2013,J,361,J361,18256,"Schwartz, Jennifer Trinneer",0,0,3,4,4,2,1,1,0,0,0,0,0,0,0,0,0,15,3,10,2,0,0,15,20,66.66666667,13.33333333,0,0
201301,Fall 2013,J,361,J361,18366,"Tallmadge, Alice Jane",0,2,6,2,0,1,2,1,0,0,0,0,0,0,0,0,0,14,8,3,3,0,0,14,57.14285714,21.42857143,21.42857143,0,0
201302,Winter 2014,J,361,J361,24371,"Welch, Robert Stephen",0,0,0,2,5,4,2,0,1,0,0,0,0,0,0,0,1,14,0,11,3,0,0,14,0,78.57142857,21.42857143,0,0
201302,Winter 2014,J,361,J361,24372,"Schwartz, Jennifer Trinneer",0,1,2,3,7,2,0,1,0,0,0,0,0,0,0,0,0,16,3,12,1,0,0,16,18.75,75,6.25,0,0
201302,Winter 2014,J,361,J361,28357,"Schwartz, Jennifer Trinneer",0,4,2,4,2,1,0,1,0,0,0,0,1,0,0,0,0,15,6,7,1,0,1,15,40,46.66666667,6.666666667,0,6.666666667
201303,Spring 2014,J,361,J361,35629,"Thier, Kathryn Abigail",0,8,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,13,0,1,0,0,14,92.85714286,0,7.142857143,0,0
201303,Spring 2014,J,361,J361,35630,"Schual, Sierra Sky Lila Barnhart",0,2,1,3,4,3,1,0,0,0,0,0,0,0,0,0,1,14,3,10,1,0,0,14,21.42857143,71.42857143,7.142857143,0,0
201303,Spring 2014,J,361,J361,35632,"Welch, Robert Stephen",0,3,5,2,5,0,1,0,0,0,0,0,0,0,0,0,0,16,8,7,1,0,0,16,50,43.75,6.25,0,0
201303,Spring 2014,J,361,J361,35633,"Tallmadge, Alice Jane",0,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,1,13,9,4,0,0,0,13,69.23076923,30.76923077,0,0,0
201303,Spring 2014,J,361,J361,39450,"Butler, Charles Joseph",0,0,1,1,4,3,1,0,0,0,0,0,0,0,0,0,0,10,1,8,1,0,0,10,10,80,10,0,0
201401,Fall 2014,J,361,J361,13332,"Deitz, Charles Edward",0,0,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,10,3,7,0,0,0,10,30,70,0,0,0
201401,Fall 2014,J,361,J361,13334,"Shontz, Lori Marie",0,2,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,11,3,7,1,0,0,11,27.27272727,63.63636364,9.090909091,0,0
201402,Winter 2015,J,361,J361,23105,"Butler, Charles Joseph",0,2,2,2,5,2,1,1,0,0,0,0,0,0,0,0,0,15,4,9,2,0,0,15,26.66666667,60,13.33333333,0,0
201402,Winter 2015,J,361,J361,23106,"Heyamoto, Lisa Joy",0,0,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,12,3,8,1,0,0,12,25,66.66666667,8.333333333,0,0
201402,Winter 2015,J,361,J361,26980,"Boudry, Valica Mae",0,0,1,4,3,8,1,0,0,0,0,0,0,0,0,0,0,17,1,15,1,0,0,17,5.882352941,88.23529412,5.882352941,0,0
201402,Winter 2015,J,361,J361,26981,"Tobar, Hector Martin",0,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,15,11,4,0,0,0,15,73.33333333,26.66666667,0,0,0
201403,Spring 2015,J,361,J361,33098,"Milbourn, Mark Todd",1,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,1,0,0,0,16,93.75,6.25,0,0,0
201403,Spring 2015,J,361,J361,33099,"Butler, Charles Joseph",0,0,1,5,8,1,0,0,0,0,0,0,0,0,0,0,1,15,1,14,0,0,0,15,6.666666667,93.33333333,0,0,0
201403,Spring 2015,J,361,J361,33100,"Thier, Kathryn Abigail",0,2,3,7,2,1,1,0,0,0,0,0,0,0,0,0,0,16,5,10,1,0,0,16,31.25,62.5,6.25,0,0
201403,Spring 2015,J,361,J361,33101,"Tizon, Alex",0,5,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,17,10,6,1,0,0,17,58.82352941,35.29411765,5.882352941,0,0
201403,Spring 2015,J,361,J361,33102,"Shontz, Lori Marie",1,4,1,1,1,4,1,0,0,0,0,0,0,0,0,0,3,13,6,6,1,0,0,13,46.15384615,46.15384615,7.692307692,0,0
201501,Fall 2015,J,361,J361,13230,"Blaine, Marquis Edward",0,0,0,1,3,2,3,1,0,0,0,0,0,0,0,0,1,10,0,6,4,0,0,10,0,60,40,0,0
201501,Fall 2015,J,361,J361,13231,"Schwartz, Jennifer Trinneer",0,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,13,8,5,0,0,0,13,61.53846154,38.46153846,0,0,0
201501,Fall 2015,J,361,J361,13232,"Schwartz, Jennifer Trinneer",1,1,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,13,5,8,0,0,0,13,38.46153846,61.53846154,0,0,0
201502,Winter 2016,J,361,J361,23153,"Thier, Kathryn Abigail",1,2,7,1,4,0,0,1,0,0,0,0,0,0,0,0,0,16,10,5,1,0,0,16,62.5,31.25,6.25,0,0
201502,Winter 2016,J,361,J361,23154,"Deitz, Charles Edward",0,3,4,2,2,4,0,0,0,0,0,0,0,0,0,1,0,16,7,8,0,0,0,15,46.66666667,53.33333333,0,0,0
201502,Winter 2016,J,361,J361,23155,"Howe, Barton Grover",0,1,5,2,2,5,0,0,0,0,0,0,1,0,0,0,0,16,6,9,0,0,1,16,37.5,56.25,0,0,6.25
201503,Spring 2016,J,361,J361,33022,"Milbourn, Mark Todd",0,2,3,4,1,2,2,1,0,0,0,0,0,0,0,0,1,15,5,7,3,0,0,15,33.33333333,46.66666667,20,0,0
201503,Spring 2016,J,361,J361,33024,"Abdenour, Jesse",0,0,3,7,4,1,0,1,0,0,0,0,0,0,0,0,0,16,3,12,1,0,0,16,18.75,75,6.25,0,0
201503,Spring 2016,J,361,J361,33025,"Tizon, Alex",0,0,1,5,2,4,3,0,1,0,0,0,0,0,0,0,0,16,1,11,4,0,0,16,6.25,68.75,25,0,0
201503,Spring 2016,J,361,J361,33026,"Morrison, Daniel Dean",0,5,2,1,3,2,2,0,0,0,0,0,0,0,0,0,1,15,7,6,2,0,0,15,46.66666667,40,13.33333333,0,0
201301,Fall 2013,J,365,J365,14101,"Morrison, Daniel Dean",0,1,3,16,6,5,1,0,0,0,0,0,0,0,0,0,1,32,4,27,1,0,0,32,12.5,84.375,3.125,0,0
201302,Winter 2014,J,365,J365,28133,"Pietsch, Christopher Laurin",0,6,4,8,2,2,1,0,0,1,0,0,1,0,0,0,0,25,10,12,1,1,1,25,40,48,4,4,4
201303,Spring 2014,J,365,J365,35634,"McDaniel, Kyle R.",0,0,6,7,13,4,1,0,0,0,0,0,0,0,0,0,1,31,6,24,1,0,0,31,19.35483871,77.41935484,3.225806452,0,0
201304,Summer 2014,J,365,J365,46750,"Morrison, Daniel Dean",0,1,1,1,4,2,1,0,0,1,0,0,0,0,0,0,1,11,2,7,1,1,0,11,18.18181818,63.63636364,9.090909091,9.090909091,0
201401,Fall 2014,J,365,J365,13341,"Morrison, Daniel Dean",0,1,6,9,4,6,0,1,0,0,0,0,0,0,0,0,2,27,7,19,1,0,0,27,25.92592593,70.37037037,3.703703704,0,0
201402,Winter 2015,J,365,J365,23108,"Morrison, Daniel Dean",0,3,6,6,5,1,0,0,1,0,1,0,0,0,0,0,0,23,9,12,1,1,0,23,39.13043478,52.17391304,4.347826087,4.347826087,0
201403,Spring 2015,J,365,J365,33104,"Tefertiller, Alec Charles",0,3,7,8,7,1,0,0,1,0,0,0,0,0,0,0,2,27,10,16,1,0,0,27,37.03703704,59.25925926,3.703703704,0,0
201404,Summer 2015,J,365,J365,41189,"Morrison, Daniel Dean",1,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,0,0,0,11,72.72727273,27.27272727,0,0,0
201501,Fall 2015,J,365,J365,13235,"Kjellstrand, Torsten Clifford",0,1,9,8,6,6,3,3,1,0,0,0,1,0,0,0,0,38,10,20,7,0,1,38,26.31578947,52.63157895,18.42105263,0,2.631578947
201502,Winter 2016,J,365,J365,23156,"Morrison, Daniel Dean",0,3,7,10,6,6,1,0,0,0,0,0,0,0,0,0,0,33,10,22,1,0,0,33,30.3030303,66.66666667,3.03030303,0,0
201503,Spring 2016,J,365,J365,33027,"Schual, Sierra Sky Lila Barnhart",0,6,6,9,6,1,2,1,0,0,0,0,0,0,0,0,1,31,12,16,3,0,0,31,38.70967742,51.61290323,9.677419355,0,0
201301,Fall 2013,J,371,J371,14103,"Steffen, Susan Annette",0,2,5,1,3,2,0,0,0,0,0,0,0,0,0,0,2,13,7,6,0,0,0,13,53.84615385,46.15384615,0,0,0
201302,Winter 2014,J,371,J371,24374,"Butler, Charles Joseph",0,2,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,16,7,9,0,0,0,16,43.75,56.25,0,0,0
201401,Fall 2014,J,371,J371,13343,"Hart, Melissa Marie",0,1,3,4,4,2,0,0,0,0,0,0,1,0,0,0,0,15,4,10,0,0,1,15,26.66666667,66.66666667,0,0,6.666666667
201402,Winter 2015,J,371,J371,23112,"Hart, Melissa Marie",1,8,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,16,11,4,1,0,0,16,68.75,25,6.25,0,0
201403,Spring 2015,J,371,J371,33108,"Heyamoto, Lisa Joy",2,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,14,2,0,0,0,16,87.5,12.5,0,0,0
201501,Fall 2015,J,371,J371,13236,"Wheeler, Thomas",0,0,4,5,2,2,1,1,0,0,0,0,1,0,0,0,0,16,4,9,2,0,1,16,25,56.25,12.5,0,6.25
201501,Fall 2015,J,371,J371,17358,"Kessler, Lauren J.",0,0,1,2,5,4,2,1,0,0,0,0,0,0,0,1,0,16,1,11,3,0,0,15,6.666666667,73.33333333,20,0,0
201502,Winter 2016,J,371,J371,26559,"Laufer, Peter David",1,2,2,1,5,3,1,1,1,0,0,0,0,0,0,0,0,17,5,9,3,0,0,17,29.41176471,52.94117647,17.64705882,0,0
201503,Spring 2016,J,371,J371,33030,"Heyamoto, Lisa Joy",0,3,5,3,2,1,0,0,0,0,0,0,0,0,0,0,2,14,8,6,0,0,0,14,57.14285714,42.85714286,0,0,0
201503,Spring 2016,J,371,J371,36582,"Youm, Kyuho",0,0,2,6,3,4,2,0,0,0,0,0,0,0,0,0,0,17,2,13,2,0,0,17,11.76470588,76.47058824,11.76470588,0,0
201301,Fall 2013,J,385,J385,14104,"Youm, Kyuho",0,3,8,3,8,5,3,13,0,2,1,0,1,2,3,0,13,52,11,16,16,3,1,47,23.40425532,34.04255319,34.04255319,6.382978723,2.127659574
201302,Winter 2014,J,385,J385,24375,"Birkinbine, Benjamin John",0,0,1,0,3,6,3,2,0,1,1,0,0,1,0,0,5,18,1,9,5,2,0,17,5.882352941,52.94117647,29.41176471,11.76470588,0
201304,Summer 2014,J,385,J385,46751,"Gleason, Timothy W.",0,3,4,3,6,9,7,3,0,0,0,1,2,0,0,1,1,39,7,18,10,1,2,38,18.42105263,47.36842105,26.31578947,2.631578947,5.263157895
201402,Winter 2015,J,385,J385,23113,"Bean, Matthew Paul",0,40,23,18,26,19,5,7,1,0,0,1,5,1,0,1,8,147,63,63,13,1,5,145,43.44827586,43.44827586,8.965517241,0.689655172,3.448275862
201403,Spring 2015,J,385,J385,37251,"Bean, Matthew Paul",0,16,16,3,0,0,0,0,0,0,0,0,0,0,0,0,1,35,32,3,0,0,0,35,91.42857143,8.571428571,0,0,0
201404,Summer 2015,J,385,J385,41190,"Gleason, Timothy W.",0,3,9,12,6,1,1,1,0,0,0,0,0,0,0,0,2,33,12,19,2,0,0,33,36.36363636,57.57575758,6.060606061,0,0
201501,Fall 2015,J,385,J385,16247,"Youm, Kyuho",0,15,12,12,30,12,2,7,0,0,0,0,2,4,4,1,5,101,27,54,9,0,2,92,29.34782609,58.69565217,9.782608696,0,2.173913043
201502,Winter 2016,J,385,J385,26747,"Gleason, Timothy W.",0,1,1,2,3,6,1,1,1,0,1,0,3,0,2,0,6,22,2,11,3,1,3,20,10,55,15,5,15
201503,Spring 2016,J,385,J385,33031,"Bean, Matthew Paul",0,23,31,31,33,11,7,8,0,1,1,0,3,2,2,0,3,153,54,75,15,2,3,149,36.24161074,50.33557047,10.06711409,1.342281879,2.013422819
201504,Summer 2016,J,385,J385,41140,"Bivins, Thomas Harvey",0,2,6,7,4,1,1,0,0,0,0,0,0,1,0,0,0,22,8,12,1,0,0,21,38.0952381,57.14285714,4.761904762,0,0
201301,Fall 2013,J,387,J387,17065,"Soderlund, Gretchen",0,5,0,1,67,0,7,40,0,0,6,0,5,1,1,1,8,134,5,68,47,6,5,131,3.816793893,51.90839695,35.8778626,4.580152672,3.816793893
